date,Day,Hour,Dir,Spd,Radiation,Temp
2023-07-07 06:00:00,36,6,270.0,0.029411765,0.0,0.771331058
2023-07-07 07:00:00,36,7,270.0,0.107843137,0.051873199,0.778156997
2023-07-07 08:00:00,36,8,290.0,0.088235294,0.236311239,0.812286689
2023-07-07 09:00:00,36,9,280.0,0.147058824,0.443804035,0.839590444
2023-07-07 10:00:00,36,10,280.0,0.245098039,0.654178674,0.846416382
2023-07-07 11:00:00,36,11,280.0,0.264705882,0.827089337,0.870307167
2023-07-07 12:00:00,36,12,280.0,0.254901961,0.925072046,0.883959044
2023-07-07 13:00:00,36,13,280.0,0.264705882,0.976945245,0.90443686
2023-07-07 14:00:00,36,14,280.0,0.31372549,0.910662824,0.894197952
2023-07-07 15:00:00,36,15,270.0,0.235294118,0.530259366,0.873720137
2023-07-07 16:00:00,36,16,240.0,0.18627451,0.403458213,0.877133106
2023-07-07 17:00:00,36,17,120.0,0.19607843149999998,0.368876081,0.880546075
2023-07-07 18:00:00,36,18,250.0,0.205882353,0.198847262,0.849829352
2023-07-07 19:00:00,36,19,250.0,0.225490196,0.043227666,0.822525597
2023-07-07 20:00:00,36,20,260.0,0.225490196,0.0,0.815699659
2023-07-07 21:00:00,36,21,250.0,0.245098039,0.0,0.812286689
2023-07-07 22:00:00,36,22,260.0,0.176470588,0.0,0.805460751
2023-07-07 23:00:00,36,23,280.0,0.117647059,0.0,0.805460751
2023-07-08 00:00:00,36,24,290.0,0.098039216,0.0,0.798634812
2023-07-08 01:00:00,37,1,290.0,0.156862745,0.0,0.788395904
2023-07-08 02:00:00,37,2,280.0,0.088235294,0.0,0.795221843
2023-07-08 03:00:00,37,3,260.0,0.137254902,0.0,0.791808874
2023-07-08 04:00:00,37,4,260.0,0.137254902,0.0,0.781569966
2023-07-08 05:00:00,37,5,250.0,0.176470588,0.0,0.784982935
2023-07-08 06:00:00,37,6,270.0,0.107843137,0.0,0.774744027
2023-07-08 07:00:00,37,7,290.0,0.049019608,0.040345821,0.778156997
2023-07-08 08:00:00,37,8,280.0,0.156862745,0.201729107,0.798634812
2023-07-08 09:00:00,37,9,120.0,0.183006536,0.417867435,0.839590444
2023-07-08 10:00:00,37,10,120.0,0.209150327,0.631123919,0.85665529
2023-07-08 11:00:00,37,11,280.0,0.235294118,0.786743516,0.877133106
2023-07-08 12:00:00,37,12,280.0,0.264705882,0.910662824,0.890784983
2023-07-08 13:00:00,37,13,280.0,0.225490196,0.919308357,0.90443686
2023-07-08 14:00:00,37,14,280.0,0.274509804,0.887608069,0.924914676
2023-07-08 15:00:00,37,15,280.0,0.215686275,0.783861671,0.928327645
2023-07-08 16:00:00,37,16,120.0,0.210784314,0.639769452,0.935153584
2023-07-08 17:00:00,37,17,280.0,0.205882353,0.455331412,0.907849829
2023-07-08 18:00:00,37,18,280.0,0.166666667,0.227665706,0.877133106
2023-07-08 19:00:00,37,19,280.0,0.147058824,0.048991354,0.849829352
2023-07-08 20:00:00,37,20,300.0,0.009803922,0.0,0.836177474
2023-07-08 21:00:00,37,21,290.0,0.088235294,0.0,0.822525597
2023-07-08 22:00:00,37,22,310.0,0.029411765,0.0,0.819112628
2023-07-08 23:00:00,37,23,300.0,0.107843137,0.0,0.819112628
2023-07-09 00:00:00,37,24,300.0,0.117647059,0.0,0.805460751
2023-07-09 01:00:00,38,1,290.0,0.078431373,0.0,0.802047782
2023-07-09 02:00:00,38,2,290.0,0.098039216,0.0,0.798634812
2023-07-09 03:00:00,38,3,280.0,0.098039216,0.0,0.798634812
2023-07-09 04:00:00,38,4,280.0,0.12745098,0.0,0.798634812
2023-07-09 05:00:00,38,5,280.0,0.107843137,0.0,0.795221843
2023-07-09 06:00:00,38,6,280.0,0.166666667,0.0,0.791808874
2023-07-09 07:00:00,38,7,270.0,0.137254902,0.043227666,0.805460751
2023-07-09 08:00:00,38,8,280.0,0.137254902,0.201729107,0.829351536
2023-07-09 09:00:00,38,9,280.0,0.176470588,0.365994236,0.853242321
2023-07-09 10:00:00,38,10,280.0,0.156862745,0.585014409,0.863481229
2023-07-09 11:00:00,38,11,280.0,0.176470588,0.729106628,0.901023891
2023-07-09 12:00:00,38,12,280.0,0.215686275,0.853025937,0.914675768
2023-07-09 13:00:00,38,13,270.0,0.215686275,0.867435159,0.935153584
2023-07-09 14:00:00,38,14,270.0,0.176470588,0.827089337,0.935153584
2023-07-09 15:00:00,38,15,210.0,0.117647059,0.587896254,0.945392491
2023-07-09 16:00:00,38,16,270.0,0.147058824,0.259365994,0.870307167
2023-07-09 17:00:00,38,17,290.0,0.166666667,0.146974063,0.860068259
2023-07-09 18:00:00,38,18,290.0,0.049019608,0.066282421,0.849829352
2023-07-09 19:00:00,38,19,290.0,0.019607843,0.011527378,0.846416382
2023-07-09 20:00:00,38,20,290.0,0.078431373,0.0,0.815699659
2023-07-09 21:00:00,38,21,80.0,0.196078431,0.0,0.737201365
2023-07-09 22:00:00,38,22,50.0,0.009803922,0.0,0.76109215
2023-07-09 23:00:00,38,23,140.0,0.068627451,0.0,0.76109215
2023-07-10 00:00:00,38,24,130.0,0.078431373,0.0,0.764505119
2023-07-10 01:00:00,39,1,130.0,0.098039216,0.0,0.778156997
2023-07-10 02:00:00,39,2,170.0,0.088235294,0.0,0.781569966
2023-07-10 03:00:00,39,3,170.0,0.068627451,0.0,0.795221843
2023-07-10 04:00:00,39,4,280.0,0.029411765,0.0,0.784982935
2023-07-10 05:00:00,39,5,280.0,0.0,0.0,0.788395904
2023-07-10 06:00:00,39,6,280.0,0.12745098,0.0,0.750853242
2023-07-10 07:00:00,39,7,300.0,0.019607843,0.025936599,0.788395904
2023-07-10 08:00:00,39,8,290.0,0.019607843,0.141210375,0.815699659
2023-07-10 09:00:00,39,9,310.0,0.0,0.21037464,0.822525597
2023-07-10 10:00:00,39,10,270.0,0.029411765,0.253602305,0.822525597
2023-07-10 11:00:00,39,11,290.0,0.12745098,0.299711816,0.832764505
2023-07-10 12:00:00,39,12,290.0,0.147058824,0.250720461,0.846416382
2023-07-10 13:00:00,39,13,290.0,0.107843137,0.334293948,0.849829352
2023-07-10 14:00:00,39,14,190.0,0.0,0.207492795,0.839590444
2023-07-10 15:00:00,39,15,110.0,0.039215686,0.167146974,0.836177474
2023-07-10 16:00:00,39,16,110.0,0.039215686,0.115273775,0.843003413
2023-07-10 17:00:00,39,17,170.0,0.156862745,0.319884726,0.873720137
2023-07-10 18:00:00,39,18,120.0,0.147058824,0.080691643,0.832764505
2023-07-10 19:00:00,39,19,120.0,0.176470588,0.028818444,0.798634812
2023-07-10 20:00:00,39,20,120.0,0.117647059,0.0,0.781569966
2023-07-10 21:00:00,39,21,120.0,0.176470588,0.0,0.781569966
2023-07-10 22:00:00,39,22,120.0,0.166666667,0.0,0.778156997
2023-07-10 23:00:00,39,23,120.0,0.147058824,0.0,0.778156997
2023-07-11 00:00:00,39,24,120.0,0.18627451,0.0,0.771331058
2023-07-11 01:00:00,40,1,120.0,0.10294117650000001,0.0,0.767918089
2023-07-11 02:00:00,40,2,120.0,0.019607843,0.0,0.76109215
2023-07-11 03:00:00,40,3,120.0,0.098039216,0.0,0.76109215
2023-07-11 04:00:00,40,4,130.0,0.088235294,0.0,0.757679181
2023-07-11 05:00:00,40,5,120.0,0.088235294,0.0,0.754266212
2023-07-11 06:00:00,40,6,120.0,0.137254902,0.0,0.733788396
2023-07-11 07:00:00,40,7,110.0,0.049019608,0.017291066,0.747440273
2023-07-11 08:00:00,40,8,130.0,0.078431373,0.207492795,0.832764505
2023-07-11 09:00:00,40,9,130.0,0.254901961,0.438040346,0.863481229
2023-07-11 10:00:00,40,10,130.0,0.245098039,0.498559078,0.866894198
2023-07-11 11:00:00,40,11,130.0,0.343137255,0.4870317,0.80887372
2023-07-11 12:00:00,40,12,180.0,0.18627451,0.570605187,0.839590444
2023-07-11 13:00:00,40,13,130.0,0.294117647,0.982708934,0.887372014
2023-07-11 14:00:00,40,14,130.0,0.37254902,0.925072046,0.911262799
2023-07-11 15:00:00,40,15,130.0,0.333333333,0.65129683,0.907849829
2023-07-11 16:00:00,40,16,120.0,0.308823529,0.446685879,0.849829352
2023-07-11 17:00:00,40,17,130.0,0.284313725,0.293948127,0.870307167
2023-07-11 18:00:00,40,18,130.0,0.31372549,0.193083573,0.822525597
2023-07-11 19:00:00,40,19,120.0,0.343137255,0.025936599,0.805460751
2023-07-11 20:00:00,40,20,120.0,0.303921569,0.0,0.798634812
2023-07-11 21:00:00,40,21,110.0,0.392156863,0.0,0.778156997
2023-07-11 22:00:00,40,22,130.0,0.401960784,0.0,0.730375427
2023-07-11 23:00:00,40,23,120.0,0.343137255,0.0,0.740614334
2023-07-12 00:00:00,40,24,120.0,0.343137255,0.0,0.757679181
2023-07-12 01:00:00,41,1,120.0,0.352941176,0.0,0.764505119
2023-07-12 02:00:00,41,2,130.0,0.323529412,0.0,0.76109215
2023-07-12 03:00:00,41,3,120.0,0.284313725,0.0,0.76109215
2023-07-12 04:00:00,41,4,120.0,0.235294118,0.0,0.716723549
2023-07-12 05:00:00,41,5,130.0,0.274509804,0.0,0.726962457
2023-07-12 06:00:00,41,6,120.0,0.245098039,0.0,0.720136519
2023-07-12 07:00:00,41,7,120.0,0.284313725,0.043227666,0.740614334
2023-07-12 08:00:00,41,8,130.0,0.254901961,0.11815562,0.737201365
2023-07-12 09:00:00,41,9,130.0,0.254901961,0.417867435,0.80887372
2023-07-12 10:00:00,41,10,130.0,0.37254902,0.659942363,0.866894198
2023-07-12 11:00:00,41,11,130.0,0.37254902,0.628242075,0.883959044
2023-07-12 12:00:00,41,12,130.0,0.392156863,0.749279539,0.877133106
2023-07-12 13:00:00,41,13,140.0,0.362745098,0.76945245,0.883959044
2023-07-12 14:00:00,41,14,130.0,0.392156863,0.587896254,0.863481229
2023-07-12 15:00:00,41,15,140.0,0.323529412,0.360230548,0.819112628
2023-07-12 16:00:00,41,16,130.0,0.294117647,0.553314121,0.836177474
2023-07-12 17:00:00,41,17,130.0,0.294117647,0.106628242,0.740614334
2023-07-12 18:00:00,41,18,130.0,0.323529412,0.18443804,0.788395904
2023-07-12 19:00:00,41,19,130.0,0.343137255,0.048991354,0.767918089
2023-07-12 20:00:00,41,20,130.0,0.323529412,0.0,0.76109215
2023-07-12 21:00:00,41,21,140.0,0.235294118,0.0,0.767918089
2023-07-12 22:00:00,41,22,130.0,0.274509804,0.0,0.750853242
2023-07-12 23:00:00,41,23,130.0,0.333333333,0.0,0.771331058
2023-07-13 00:00:00,41,24,130.0,0.274509804,0.0,0.757679181
2023-07-13 01:00:00,42,1,120.0,0.245098039,0.0,0.757679181
2023-07-13 02:00:00,42,2,120.0,0.245098039,0.0,0.754266212
2023-07-13 03:00:00,42,3,130.0,0.245098039,0.0,0.754266212
2023-07-13 04:00:00,42,4,140.0,0.176470588,0.0,0.744027304
2023-07-13 05:00:00,42,5,140.0,0.196078431,0.0,0.737201365
2023-07-13 06:00:00,42,6,130.0,0.098039216,0.0,0.737201365
2023-07-13 07:00:00,42,7,120.0,0.088235294,0.043227666,0.757679181
2023-07-13 08:00:00,42,8,130.0,0.137254902,0.187319885,0.80887372
2023-07-13 09:00:00,42,9,130.0,0.274509804,0.492795389,0.839590444
2023-07-13 10:00:00,42,10,120.0,0.294117647,0.489913545,0.832764505
2023-07-13 11:00:00,42,11,130.0,0.303921569,0.515850144,0.843003413
2023-07-13 12:00:00,42,12,120.0,0.31372549,0.734870317,0.894197952
2023-07-13 13:00:00,42,13,120.0,0.323529412,0.749279539,0.894197952
2023-07-13 14:00:00,42,14,130.0,0.352941176,0.757925072,0.863481229
2023-07-13 15:00:00,42,15,130.0,0.303921569,0.585014409,0.873720137
2023-07-13 16:00:00,42,16,130.0,0.303921569,0.57925072,0.877133106
2023-07-13 17:00:00,42,17,120.0,0.2892156865,0.443804035,0.853242321
2023-07-13 18:00:00,42,18,130.0,0.274509804,0.23054755,0.822525597
2023-07-13 19:00:00,42,19,130.0,0.31372549,0.051873199,0.784982935
2023-07-13 20:00:00,42,20,130.0,0.274509804,0.0,0.774744027
2023-07-13 21:00:00,42,21,130.0,0.254901961,0.0,0.771331058
2023-07-13 22:00:00,42,22,130.0,0.225490196,0.0,0.767918089
2023-07-13 23:00:00,42,23,130.0,0.225490196,0.0,0.767918089
2023-07-14 00:00:00,42,24,130.0,0.225490196,0.0,0.76109215
2023-07-14 01:00:00,43,1,130.0,0.264705882,0.0,0.750853242
2023-07-14 02:00:00,43,2,130.0,0.215686275,0.0,0.726962457
2023-07-14 03:00:00,43,3,120.0,0.12745098,0.0,0.709897611
2023-07-14 04:00:00,43,4,120.0,0.049019608,0.0,0.716723549
2023-07-14 05:00:00,43,5,120.0,0.137254902,0.0,0.723549488
2023-07-14 06:00:00,43,6,120.0,0.058823529,0.0,0.737201365
2023-07-14 07:00:00,43,7,130.0,0.098039216,0.023054755,0.737201365
2023-07-14 08:00:00,43,8,130.0,0.068627451,0.273775216,0.822525597
2023-07-14 09:00:00,43,9,130.0,0.215686275,0.412103746,0.839590444
2023-07-14 10:00:00,43,10,130.0,0.254901961,0.714697406,0.877133106
2023-07-14 11:00:00,43,11,140.0,0.176470588,0.619596542,0.829351536
2023-07-14 12:00:00,43,12,120.0,0.22549019600000003,0.616714697,0.887372014
2023-07-14 13:00:00,43,13,130.0,0.274509804,0.956772334,0.907849829
2023-07-14 14:00:00,43,14,130.0,0.303921569,0.962536023,0.914675768
2023-07-14 15:00:00,43,15,140.0,0.333333333,0.838616715,0.894197952
2023-07-14 16:00:00,43,16,130.0,0.382352941,0.668587896,0.877133106
2023-07-14 17:00:00,43,17,120.0,0.318627451,0.46685879,0.863481229
2023-07-14 18:00:00,43,18,130.0,0.254901961,0.239193084,0.832764505
2023-07-14 19:00:00,43,19,130.0,0.205882353,0.048991354,0.788395904
2023-07-14 20:00:00,43,20,130.0,0.215686275,0.0,0.771331058
2023-07-14 21:00:00,43,21,130.0,0.196078431,0.0,0.774744027
2023-07-14 22:00:00,43,22,130.0,0.176470588,0.0,0.767918089
2023-07-14 23:00:00,43,23,140.0,0.137254902,0.0,0.767918089
2023-07-15 00:00:00,43,24,150.0,0.176470588,0.0,0.767918089
2023-07-15 01:00:00,44,1,150.0,0.176470588,0.0,0.754266212
2023-07-15 02:00:00,44,2,150.0,0.058823529,0.0,0.747440273
2023-07-15 03:00:00,44,3,140.0,0.029411765,0.0,0.737201365
2023-07-15 04:00:00,44,4,140.0,0.0,0.0,0.733788396
2023-07-15 05:00:00,44,5,130.0,0.019607843,0.0,0.730375427
2023-07-15 06:00:00,44,6,130.0,0.029411765,0.0,0.733788396
2023-07-15 07:00:00,44,7,130.0,0.088235294,0.020172911,0.747440273
2023-07-15 08:00:00,44,8,130.0,0.088235294,0.25648415,0.805460751
2023-07-15 09:00:00,44,9,130.0,0.18627451,0.363112392,0.843003413
2023-07-15 10:00:00,44,10,130.0,0.235294118,0.446685879,0.836177474
2023-07-15 11:00:00,44,11,130.0,0.264705882,0.639769452,0.883959044
2023-07-15 12:00:00,44,12,120.0,0.284313725,0.916426513,0.901023891
2023-07-15 13:00:00,44,13,140.0,0.284313725,0.703170029,0.883959044
2023-07-15 14:00:00,44,14,130.0,0.352941176,1.0,0.890784983
2023-07-15 15:00:00,44,15,140.0,0.352941176,0.792507205,0.887372014
2023-07-15 16:00:00,44,16,120.0,0.32679738533333336,0.654178674,0.883959044
2023-07-15 17:00:00,44,17,120.0,0.3006535946666667,0.455331412,0.860068259
2023-07-15 18:00:00,44,18,130.0,0.274509804,0.23054755,0.829351536
2023-07-15 19:00:00,44,19,130.0,0.264705882,0.04610951,0.788395904
2023-07-15 20:00:00,44,20,120.0,0.235294118,0.0,0.774744027
2023-07-15 21:00:00,44,21,130.0,0.225490196,0.0,0.774744027
2023-07-15 22:00:00,44,22,140.0,0.235294118,0.0,0.778156997
2023-07-15 23:00:00,44,23,140.0,0.205882353,0.0,0.778156997
2023-07-16 00:00:00,44,24,140.0,0.235294118,0.0,0.767918089
2023-07-16 01:00:00,45,1,130.0,0.274509804,0.0,0.767918089
2023-07-16 02:00:00,45,2,130.0,0.225490196,0.0,0.771331058
2023-07-16 03:00:00,45,3,130.0,0.196078431,0.0,0.764505119
2023-07-16 04:00:00,45,4,140.0,0.117647059,0.0,0.744027304
2023-07-16 05:00:00,45,5,130.0,0.156862745,0.0,0.747440273
2023-07-16 06:00:00,45,6,130.0,0.098039216,0.0,0.747440273
2023-07-16 07:00:00,45,7,120.0,0.068627451,0.034582133,0.764505119
2023-07-16 08:00:00,45,8,120.0,0.117647059,0.172910663,0.788395904
2023-07-16 09:00:00,45,9,130.0,0.176470588,0.432276657,0.863481229
2023-07-16 10:00:00,45,10,120.0,0.137254902,0.259365994,0.822525597
2023-07-16 11:00:00,45,11,120.0,0.166666667,0.625360231,0.890784983
2023-07-16 12:00:00,45,12,140.0,0.294117647,0.827089337,0.918088737
2023-07-16 13:00:00,45,13,150.0,0.284313725,0.654178674,0.918088737
2023-07-16 14:00:00,45,14,150.0,0.294117647,0.455331412,0.90443686
2023-07-16 15:00:00,45,15,150.0,0.294117647,0.81556196,0.924914676
2023-07-16 16:00:00,45,16,140.0,0.284313725,0.642651297,0.907849829
2023-07-16 17:00:00,45,17,150.0,0.274509804,0.435158501,0.880546075
2023-07-16 18:00:00,45,18,150.0,0.31372549,0.242074928,0.843003413
2023-07-16 19:00:00,45,19,130.0,0.362745098,0.048991354,0.802047782
2023-07-16 20:00:00,45,20,130.0,0.294117647,0.0,0.798634812
2023-07-16 21:00:00,45,21,120.0,0.196078431,0.0,0.802047782
2023-07-16 22:00:00,45,22,110.0,0.205882353,0.0,0.798634812
2023-07-16 23:00:00,45,23,120.0,0.166666667,0.0,0.805460751
2023-07-17 00:00:00,45,24,90.0,0.166666667,0.0,0.706484642
2023-07-17 01:00:00,46,1,40.0,0.12745098,0.0,0.726962457
2023-07-17 02:00:00,46,2,30.0,0.18627451,0.0,0.737201365
2023-07-17 03:00:00,46,3,30.0,0.176470588,0.0,0.744027304
2023-07-17 04:00:00,46,4,20.0,0.176470588,0.0,0.737201365
2023-07-17 05:00:00,46,5,10.0,0.117647059,0.0,0.744027304
2023-07-17 06:00:00,46,6,10.0,0.196078431,0.0,0.740614334
2023-07-17 07:00:00,46,7,30.0,0.166666667,0.031700288,0.750853242
2023-07-17 08:00:00,46,8,30.0,0.166666667,0.259365994,0.774744027
2023-07-17 09:00:00,46,9,30.0,0.352941176,0.322766571,0.771331058
2023-07-17 10:00:00,46,10,40.0,0.323529412,0.293948127,0.784982935
2023-07-17 11:00:00,46,11,30.0,0.352941176,0.368876081,0.798634812
2023-07-17 12:00:00,46,12,30.0,0.31372549,0.363112392,0.819112628
2023-07-17 13:00:00,46,13,20.0,0.333333333,0.726224784,0.846416382
2023-07-17 14:00:00,46,14,30.0,0.382352941,0.478386167,0.860068259
2023-07-17 15:00:00,46,15,30.0,0.31372549,0.412103746,0.866894198
2023-07-17 16:00:00,46,16,40.0,0.274509804,0.296829971,0.853242321
2023-07-17 17:00:00,46,17,40.0,0.264705882,0.239193084,0.85665529
2023-07-17 18:00:00,46,18,20.0,0.196078431,0.083573487,0.849829352
2023-07-17 19:00:00,46,19,20.0,0.274509804,0.023054755,0.839590444
2023-07-17 20:00:00,46,20,20.0,0.294117647,0.0,0.846416382
2023-07-17 21:00:00,46,21,20.0,0.294117647,0.0,0.843003413
2023-07-17 22:00:00,46,22,40.0,0.303921569,0.0,0.832764505
2023-07-17 23:00:00,46,23,40.0,0.264705882,0.0,0.825938567
2023-07-18 00:00:00,46,24,30.0,0.254901961,0.0,0.822525597
2023-07-18 01:00:00,47,1,30.0,0.245098039,0.0,0.819112628
2023-07-18 02:00:00,47,2,20.0,0.274509804,0.0,0.815699659
2023-07-18 03:00:00,47,3,10.0,0.254901961,0.0,0.80887372
2023-07-18 04:00:00,47,4,350.0,0.117647059,0.0,0.798634812
2023-07-18 05:00:00,47,5,300.0,0.215686275,0.0,0.754266212
2023-07-18 06:00:00,47,6,280.0,0.18627451,0.0,0.750853242
2023-07-18 07:00:00,47,7,280.0,0.098039216,0.020172911,0.767918089
2023-07-18 08:00:00,47,8,360.0,0.137254902,0.129682997,0.798634812
2023-07-18 09:00:00,47,9,10.0,0.156862745,0.365994236,0.829351536
2023-07-18 10:00:00,47,10,10.0,0.147058824,0.374639769,0.853242321
2023-07-18 11:00:00,47,11,360.0,0.225490196,0.60518732,0.863481229
2023-07-18 12:00:00,47,12,20.0,0.274509804,0.691642651,0.890784983
2023-07-18 13:00:00,47,13,10.0,0.264705882,0.821325648,0.911262799
2023-07-18 14:00:00,47,14,360.0,0.333333333,0.838616715,0.95221843
2023-07-18 15:00:00,47,15,10.0,0.294117647,0.515850144,0.938566553
2023-07-18 16:00:00,47,16,10.0,0.352941176,0.23054755,0.911262799
2023-07-18 17:00:00,47,17,30.0,0.205882353,0.270893372,0.907849829
2023-07-18 18:00:00,47,18,30.0,0.196078431,0.074927954,0.866894198
2023-07-18 19:00:00,47,19,360.0,0.18627451,0.017291066,0.877133106
2023-07-18 20:00:00,47,20,10.0,0.254901961,0.0,0.860068259
2023-07-18 21:00:00,47,21,130.0,0.343137255,0.0,0.733788396
2023-07-18 22:00:00,47,22,130.0,0.31372549,0.0,0.726962457
2023-07-18 23:00:00,47,23,140.0,0.029411765,0.0,0.740614334
2023-07-19 00:00:00,47,24,270.0,0.0,0.0,0.764505119
2023-07-19 01:00:00,48,1,260.0,0.009803922,0.0,0.771331058
2023-07-19 02:00:00,48,2,250.0,0.029411765,0.0,0.781569966
2023-07-19 03:00:00,48,3,290.0,0.088235294,0.0,0.791808874
2023-07-19 04:00:00,48,4,20.0,0.196078431,0.0,0.778156997
2023-07-19 05:00:00,48,5,40.0,0.156862745,0.0,0.767918089
2023-07-19 06:00:00,48,6,30.0,0.18627451,0.0,0.764505119
2023-07-19 07:00:00,48,7,20.0,0.117647059,0.017291066,0.764505119
2023-07-19 08:00:00,48,8,70.0,0.049019608,0.051873199,0.764505119
2023-07-19 09:00:00,48,9,10.0,0.078431373,0.109510086,0.784982935
2023-07-19 10:00:00,48,10,20.0,0.215686275,0.423631124,0.822525597
2023-07-19 11:00:00,48,11,20.0,0.196078431,0.69740634,0.863481229
2023-07-19 12:00:00,48,12,30.0,0.166666667,0.708933718,0.887372014
2023-07-19 13:00:00,48,13,280.0,0.117647059,0.590778098,0.839590444
2023-07-19 14:00:00,48,14,290.0,0.137254902,0.135446686,0.829351536
2023-07-19 15:00:00,48,15,30.0,0.176470588,0.293948127,0.870307167
2023-07-19 16:00:00,48,16,120.0,0.2156862745,0.435158501,0.887372014
2023-07-19 17:00:00,48,17,20.0,0.254901961,0.325648415,0.873720137
2023-07-19 18:00:00,48,18,360.0,0.225490196,0.129682997,0.85665529
2023-07-19 19:00:00,48,19,60.0,0.215686275,0.025936599,0.829351536
2023-07-19 20:00:00,48,20,50.0,0.225490196,0.0,0.80887372
2023-07-19 21:00:00,48,21,30.0,0.117647059,0.0,0.798634812
2023-07-19 22:00:00,48,22,10.0,0.029411765,0.0,0.798634812
2023-07-19 23:00:00,48,23,10.0,0.009803922,0.0,0.802047782
2023-07-20 00:00:00,48,24,260.0,0.009803922,0.0,0.80887372
2023-07-20 01:00:00,49,1,270.0,0.058823529,0.0,0.788395904
2023-07-20 02:00:00,49,2,280.0,0.058823529,0.0,0.781569966
2023-07-20 03:00:00,49,3,270.0,0.107843137,0.0,0.781569966
2023-07-20 04:00:00,49,4,260.0,0.098039216,0.0,0.778156997
2023-07-20 05:00:00,49,5,260.0,0.078431373,0.0,0.771331058
2023-07-20 06:00:00,49,6,330.0,0.107843137,0.0,0.778156997
2023-07-20 07:00:00,49,7,350.0,0.156862745,0.037463977,0.771331058
2023-07-20 08:00:00,49,8,350.0,0.166666667,0.146974063,0.791808874
2023-07-20 09:00:00,49,9,270.0,0.088235294,0.351585014,0.832764505
2023-07-20 10:00:00,49,10,20.0,0.147058824,0.46685879,0.873720137
2023-07-20 11:00:00,49,11,10.0,0.215686275,0.452449568,0.870307167
2023-07-20 12:00:00,49,12,230.0,0.107843137,0.449567723,0.890784983
2023-07-20 13:00:00,49,13,250.0,0.176470588,0.334293948,0.873720137
2023-07-20 14:00:00,49,14,230.0,0.12745098,0.227665706,0.846416382
2023-07-20 15:00:00,49,15,260.0,0.215686275,0.23054755,0.860068259
2023-07-20 16:00:00,49,16,270.0,0.117647059,0.16426513,0.873720137
2023-07-20 17:00:00,49,17,350.0,0.078431373,0.224783862,0.90443686
2023-07-20 18:00:00,49,18,40.0,0.18627451,0.152737752,0.877133106
2023-07-20 19:00:00,49,19,40.0,0.147058824,0.034582133,0.85665529
2023-07-20 20:00:00,49,20,50.0,0.058823529,0.0,0.843003413
2023-07-20 21:00:00,49,21,10.0,0.078431373,0.0,0.843003413
2023-07-20 22:00:00,49,22,10.0,0.156862745,0.0,0.815699659
2023-07-20 23:00:00,49,23,50.0,0.156862745,0.0,0.819112628
2023-07-21 00:00:00,49,24,40.0,0.12745098,0.0,0.798634812
2023-07-21 01:00:00,50,1,10.0,0.098039216,0.0,0.802047782
2023-07-21 02:00:00,50,2,360.0,0.088235294,0.0,0.788395904
2023-07-21 03:00:00,50,3,10.0,0.137254902,0.0,0.774744027
2023-07-21 04:00:00,50,4,10.0,0.166666667,0.0,0.778156997
2023-07-21 05:00:00,50,5,10.0,0.049019608,0.0,0.767918089
2023-07-21 06:00:00,50,6,10.0,0.12745098,0.0,0.767918089
2023-07-21 07:00:00,50,7,10.0,0.137254902,0.017291066,0.771331058
2023-07-21 08:00:00,50,8,10.0,0.196078431,0.083573487,0.771331058
2023-07-21 09:00:00,50,9,360.0,0.196078431,0.129682997,0.784982935
2023-07-21 10:00:00,50,10,10.0,0.176470588,0.23054755,0.80887372
2023-07-21 11:00:00,50,11,10.0,0.156862745,0.296829971,0.836177474
2023-07-21 12:00:00,50,12,40.0,0.156862745,0.397694524,0.843003413
2023-07-21 13:00:00,50,13,20.0,0.196078431,0.288184438,0.832764505
2023-07-21 14:00:00,50,14,10.0,0.18627451,0.247838617,0.839590444
2023-07-21 15:00:00,50,15,10.0,0.235294118,0.187319885,0.829351536
2023-07-21 16:00:00,50,16,260.0,0.098039216,0.106628242,0.815699659
2023-07-21 17:00:00,50,17,250.0,0.068627451,0.077809798,0.80887372
2023-07-21 18:00:00,50,18,30.0,0.137254902,0.031700288,0.805460751
2023-07-21 19:00:00,50,19,120.0,0.147058824,0.008645533,0.757679181
2023-07-21 20:00:00,50,20,120.0,0.18627451,0.0,0.747440273
2023-07-21 21:00:00,50,21,120.0,0.196078431,0.0,0.740614334
2023-07-21 22:00:00,50,22,120.0,0.166666667,0.0,0.740614334
2023-07-21 23:00:00,50,23,120.0,0.196078431,0.0,0.730375427
2023-07-22 00:00:00,50,24,100.0,0.176470588,0.0,0.726962457
2023-07-22 01:00:00,51,1,110.0,0.078431373,0.0,0.723549488
2023-07-22 02:00:00,51,2,110.0,0.049019608,0.0,0.703071672
2023-07-22 03:00:00,51,3,80.0,0.049019608,0.0,0.689419795
2023-07-22 04:00:00,51,4,10.0,0.058823529,0.0,0.709897611
2023-07-22 05:00:00,51,5,30.0,0.039215686,0.0,0.709897611
2023-07-22 06:00:00,51,6,360.0,0.117647059,0.0,0.716723549
2023-07-22 07:00:00,51,7,10.0,0.245098039,0.008645533,0.730375427
2023-07-22 08:00:00,51,8,10.0,0.245098039,0.034582133,0.733788396
2023-07-22 09:00:00,51,9,20.0,0.264705882,0.060518732,0.740614334
2023-07-22 10:00:00,51,10,20.0,0.205882353,0.054755043,0.720136519
2023-07-22 11:00:00,51,11,20.0,0.098039216,0.034582133,0.696245734
